Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio
09/15/2011,24.58,24.93,24.33,24.82,562600.0,0.0,1.0
09/16/2011,24.78,25.84,24.49,25.8,1417100.0,0.0,1.0
09/19/2011,24.95,25.81,23.82,25.77,1157400.0,0.0,1.0
09/20/2011,25.98,26.6,25.67,26.01,1180400.0,0.0,1.0
09/21/2011,25.95,26.95,25.7,25.85,987600.0,0.0,1.0
09/22/2011,25.64,26.11,24.88,25.63,775800.0,0.0,1.0
09/23/2011,25.49,26.62,25.35,26.38,1156400.0,0.0,1.0
09/26/2011,26.52,26.52,24.9,25.52,934800.0,0.0,1.0
09/27/2011,26.0,26.99,25.57,26.19,674500.0,0.0,1.0
09/28/2011,26.0,26.5,24.51,24.59,723300.0,0.0,1.0
09/29/2011,25.72,25.82,23.55,24.12,929600.0,0.0,1.0
09/30/2011,24.8,24.89,23.49,24.39,1336100.0,0.0,1.0
10/03/2011,24.95,25.0,23.25,23.73,1023200.0,0.0,1.0
10/04/2011,23.29,24.32,22.93,23.66,1200300.0,0.0,1.0
10/05/2011,24.03,25.84,23.35,25.37,1229500.0,0.0,1.0
10/06/2011,25.37,27.6,25.02,26.96,1769100.0,0.0,1.0
10/07/2011,26.98,27.6,26.05,26.99,1311600.0,0.0,1.0
10/10/2011,27.31,28.18,27.0,27.88,923500.0,0.0,1.0
10/11/2011,27.51,27.77,27.09,27.61,575700.0,0.0,1.0
10/12/2011,27.25,28.0,27.2,27.8,1123400.0,0.0,1.0
10/13/2011,27.63,28.47,27.44,27.94,1043500.0,0.0,1.0
10/14/2011,28.0,28.55,27.26,28.05,1400500.0,0.0,1.0
10/17/2011,27.86,28.0,27.26,27.42,754500.0,0.0,1.0
10/18/2011,27.3,28.43,26.71,28.34,999700.0,0.0,1.0
10/19/2011,28.02,28.06,27.3,27.57,792900.0,0.0,1.0
10/20/2011,27.44,27.47,27.0,27.34,999700.0,0.0,1.0
10/21/2011,27.4,28.3,27.01,28.03,1142600.0,0.0,1.0
10/24/2011,27.87,28.89,27.75,28.55,940600.0,0.0,1.0
10/25/2011,28.23,28.86,27.8,28.25,654400.0,0.0,1.0
10/26/2011,28.19,28.37,27.4,27.98,510500.0,0.0,1.0
10/27/2011,28.34,28.95,28.11,28.76,869400.0,0.0,1.0
10/28/2011,28.5,30.0,28.01,29.87,1264000.0,0.0,1.0
10/31/2011,29.5,29.51,28.75,29.37,1134000.0,0.0,1.0
11/01/2011,28.39,28.92,28.0,28.88,635200.0,0.0,1.0
11/02/2011,29.0,29.26,28.25,28.71,875300.0,0.0,1.0
11/03/2011,30.0,32.49,29.53,32.46,2509700.0,0.0,1.0
11/04/2011,31.46,32.4,30.51,32.31,3032900.0,0.0,1.0
11/07/2011,31.64,32.0,30.75,31.27,1266300.0,0.0,1.0
11/08/2011,31.37,32.0,30.72,31.84,1167900.0,0.0,1.0
11/09/2011,30.87,31.49,30.3,30.88,953700.0,0.0,1.0
11/10/2011,30.94,31.5,30.65,31.33,747300.0,0.0,1.0
11/11/2011,31.9,34.5,30.57,33.64,3868300.0,0.0,1.0
11/14/2011,33.0,33.54,32.62,33.22,1325700.0,0.0,1.0
11/15/2011,32.92,34.4,32.73,33.93,891000.0,0.0,1.0
11/16/2011,33.48,35.0,33.4,34.94,1833200.0,0.0,1.0
11/17/2011,34.5,34.9,33.19,33.68,1349300.0,0.0,1.0
11/18/2011,33.64,34.11,32.54,32.6,902800.0,0.0,1.0
11/21/2011,32.44,32.44,31.05,31.76,1031600.0,0.0,1.0
11/22/2011,31.76,32.79,31.05,32.07,732600.0,0.0,1.0
11/23/2011,31.76,32.05,31.25,31.45,451800.0,0.0,1.0
11/25/2011,31.55,32.41,31.08,31.66,239600.0,0.0,1.0
11/28/2011,32.0,33.28,31.81,32.56,681200.0,0.0,1.0
11/29/2011,32.49,33.07,31.63,31.75,591100.0,0.0,1.0
11/30/2011,32.5,32.93,32.22,32.74,760300.0,0.0,1.0
12/01/2011,32.57,33.99,31.98,32.6,1030200.0,0.0,1.0
12/02/2011,32.83,33.69,32.4,33.3,802800.0,0.0,1.0
12/05/2011,33.53,35.0,33.43,34.42,1160100.0,0.0,1.0
12/06/2011,34.2,34.98,34.03,34.87,951800.0,0.0,1.0
12/07/2011,34.63,34.89,33.8,34.19,674300.0,0.0,1.0
12/08/2011,30.84,31.65,29.61,30.89,3305800.0,0.0,1.0
12/09/2011,30.54,31.12,30.28,31.04,1239500.0,0.0,1.0
12/12/2011,30.44,30.62,30.02,30.41,758700.0,0.0,1.0
12/13/2011,30.57,30.93,28.91,29.45,994100.0,0.0,1.0
12/14/2011,29.5,29.68,28.0,28.53,1163900.0,0.0,1.0
12/15/2011,28.67,29.17,28.12,28.62,700300.0,0.0,1.0
12/16/2011,28.79,28.93,27.98,28.0,1029700.0,0.0,1.0
12/19/2011,28.09,28.5,27.37,27.75,987000.0,0.0,1.0
12/20/2011,28.05,28.45,27.72,27.9,843300.0,0.0,1.0
12/21/2011,27.91,28.07,26.03,27.57,1705500.0,0.0,1.0
12/22/2011,27.6,28.05,27.3,27.77,1009400.0,0.0,1.0
12/23/2011,28.0,28.0,27.52,27.9,591400.0,0.0,1.0
12/27/2011,27.66,28.77,27.64,28.57,777500.0,0.0,1.0
12/28/2011,28.99,29.24,28.04,28.51,575200.0,0.0,1.0
